streetNumber,streetName,streetType,suburb,postcode,state,geoLocation/latitude,geoLocation/longitude,propertyType,bedrooms,bathrooms,carspaces,price,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,unitNumber
266,Warrigal,Rd,Oakleigh South,3167,Vic,-37.914891,145.0845516,House,4,2,2,1230000,AUSD,Buxton Oakleigh,2017800954,18667,Buxton Oakleigh,https://www.domain.com.au/real-estate-agencies/buxtonoakleigh-18667,https://www.domain.com.au/266-warrigal-road-oakleigh-south-vic-3167-2017800954,
18,Foch,St,Ormond,3204,Vic,-37.8996992,145.0391529,House,5,2,3,,AUPI,Ray White Carnegie,2017797238,5958,Ray White Carnegie,https://www.domain.com.au/real-estate-agencies/raywhitecarnegie-5958,https://www.domain.com.au/18-foch-street-ormond-vic-3204-2017797238,
536-538,North,Rd,Ormond,3204,Vic,-37.9040173,145.0387266,Unit,2,1,1,500000,AUVB,Gary Peer,2017772640,30997,    Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-30997,https://www.domain.com.au/303-538-north-road-ormond-vic-3204-2017772640,303
12,Walsh,St,Ormond,3204,Vic,-37.9024534,145.0455047,House,5,2,1,2216000,AUSD,Woodards Carnegie,2017799360,6430,Woodards Carnegie,https://www.domain.com.au/real-estate-agencies/woodardscarnegie-6430,https://www.domain.com.au/12-walsh-street-ormond-vic-3204-2017799360,
13,Ti-Tree,Gr,Parkdale,3195,Vic,-37.9953601,145.0735373,House,1,1,1,,AUSD,Belle Property Mentone,2017793998,3717,Belle Property Mentone,https://www.domain.com.au/real-estate-agencies/bellepropertymentone-3717,https://www.domain.com.au/13-ti-tree-grove-parkdale-vic-3195-2017793998,
47,Austin,Cr,Pascoe Vale,3044,Vic,-37.7246195,144.9302354,Unit,2,1,1,513000,AUSD,Brad Teal Woodards Essendon,2017807261,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/1-47-austin-crescent-pascoe-vale-vic-3044-2017807261,1
34-36,Cornwall,Rd,Pascoe Vale,3044,Vic,-37.720497,144.937018,Unit,2,1,2,635000,AUSP,NAY Pascoe Vale,2017797946,5894,Nelson Alexander Pascoe Vale,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpascoevale-5894,https://www.domain.com.au/2-34-cornwall-road-pascoe-vale-vic-3044-2017797946,2
91,Essex,St,Pascoe Vale,3044,Vic,-37.726749,144.9403889,House,2,1,2,,AUSP,NAY Pascoe Vale,2017810137,5894,Nelson Alexander Pascoe Vale,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpascoevale-5894,https://www.domain.com.au/91-essex-street-pascoe-vale-vic-3044-2017810137,
1,Kinross,St,Pascoe Vale,3044,Vic,-37.7344527,144.94034,House,3,2,0,700000,AUVB,NAY Pascoe Vale,2017803439,5894,Nelson Alexander Pascoe Vale,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpascoevale-5894,https://www.domain.com.au/1-kinross-street-pascoe-vale-vic-3044-2017803439,
56,Warwick,Rd,Pascoe Vale,3044,Vic,-37.7226449,144.9404478,Townhouse,2,1,1,630000,AUSD,Barry Plant Essendon,2017798055,4475,Barry Plant Essendon,https://www.domain.com.au/real-estate-agencies/barryplantessendon-4475,https://www.domain.com.au/56-warwick-road-pascoe-vale-vic-3044-2017798055,
1,Lochinvar,St,Pascoe Vale South,3044,Vic,-37.7493546,144.9449876,House,2,1,2,1240000,AUSD,Brad Teal Woodards Essendon,2017793635,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/1-lochinvar-street-pascoe-vale-south-vic-3044-2017793635,
6,Ward,Gr,Pascoe Vale South,3044,Vic,-37.7497709,144.9426649,House,3,1,1,,AUPI,Brad Teal Woodards Essendon,2017775198,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/6-ward-grove-pascoe-vale-south-vic-3044-2017775198,
130,Palm Beach,Dr,Patterson Lakes,3197,Vic,-38.0823846,145.1397174,House,4,3,6,,AUWD,Asset Property Sales,2017772622,15526,Asset Property Sales,https://www.domain.com.au/real-estate-agencies/assetpropertysales-15526,https://www.domain.com.au/130-palm-beach-drive-patterson-lakes-vic-3197-2017772622,
23,Baltic,Cct,Point Cook,3030,Vic,-37.9040969,144.7356901,House,3,2,2,744000,AUSD,HAR Point Cook,2017794384,20054,Harcourts Point Cook,https://www.domain.com.au/real-estate-agencies/harcourtspointcook-20054,https://www.domain.com.au/23-baltic-circuit-point-cook-vic-3030-2017794384,
1,Festival,Dr,Point Cook,3030,Vic,-37.9076374,144.741933,House,4,2,2,1165000,AUSD,Vicprop - Point Cook & Williams Lan,2017799600,33528,VICPROP Point Cook and Williams Landing,https://www.domain.com.au/real-estate-agencies/vicproppointcookandwilliamslanding-33528,https://www.domain.com.au/1-festival-drive-point-cook-vic-3030-2017799600,
11,Machair,Dr,Point Cook,3030,Vic,-37.8844511,144.7513734,House,4,2,2,,AUSP,Buxton Inner West,2017792846,4371,Buxton Inner West,https://www.domain.com.au/real-estate-agencies/buxtoninnerwest-4371,https://www.domain.com.au/11-machair-drive-point-cook-vic-3030-2017792846,
39,Albert,St,Port Melbourne,3207,Vic,-37.836505,144.933794,House,3,2,0,,AUSD,Marshall White - Port Phillip,2017797923,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/39-albert-street-port-melbourne-vic-3207-2017797923,
461,Bay,St,Port Melbourne,3207,Vic,-37.8328037,144.9472673,House,3,1,1,,AUSN,Belle Property South Melbourne,2017795307,33232,Belle Property South Melbourne,https://www.domain.com.au/real-estate-agencies/bellepropertysouthmelbourne-33232,https://www.domain.com.au/461-bay-street-port-melbourne-vic-3207-2017795307,
51,Crichton,Av,Port Melbourne,3207,Vic,-37.8342664,144.9320416,House,3,3,3,,AUWD,Biggin & Scott Port Melbourne,2017803283,3354,Biggin & Scott Port Melbourne,https://www.domain.com.au/real-estate-agencies/bigginscottportmelbourne-3354,https://www.domain.com.au/51-crichton-avenue-port-melbourne-vic-3207-2017803283,
223,Esplanade,Pl,Port Melbourne,3207,Vic,-37.8380106,144.9439122,House,3,2,1,,AUSN,Marshall White - Port Phillip,2017802889,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/223-esplanade-west-port-melbourne-vic-3207-2017802889,
55,Johnston,St,Port Melbourne,3207,Vic,-37.843378,144.94345,Unit,2,1,1,,AUSP,Buxton Port Phillip,2017797499,3940,Buxton Port Phillip,https://www.domain.com.au/real-estate-agencies/buxtonportphillip-3940,https://www.domain.com.au/7-55-johnston-street-port-melbourne-vic-3207-2017797499,7
76,Station,St,Port Melbourne,3207,Vic,-37.836612,144.9393423,House,2,1,1,,AUSN,Belle Property South Melbourne,2017790173,33232,Belle Property South Melbourne,https://www.domain.com.au/real-estate-agencies/bellepropertysouthmelbourne-33232,https://www.domain.com.au/76-station-street-port-melbourne-vic-3207-2017790173,
64,The Crescent,,Port Melbourne,3207,Vic,-37.8391287,144.9282141,House,4,2,2,,AUSP,Marshall White - Port Phillip,2017796721,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/64-the-crescent-port-melbourne-vic-3207-2017796721,
576,High,St,Prahran,3181,Vic,-37.8539647,145.0073367,House,3,2,1,,AUWD,Abercromby's Real Estate,2017796025,6813,Abercromby's Real Estate,https://www.domain.com.au/real-estate-agencies/abercrombysrealestate-6813,https://www.domain.com.au/576-high-street-prahran-vic-3181-2017796025,
10,Lalbert,Cr,Prahran,3181,Vic,-37.8560703,145.0101562,Townhouse,3,2,2,1760000,AUHB,Kay & Burton Armadale,2017794694,31599,Kay & Burton Armadale,https://www.domain.com.au/real-estate-agencies/kayburtonarmadale-31599,https://www.domain.com.au/6-10-lalbert-crescent-prahran-vic-3181-2017794694,6
13,Mackay,St,Prahran,3181,Vic,-37.8497341,145.0009015,Townhouse,4,2,2,2225000,AUHB,Marshall White - Port Phillip,2017796777,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/13-mackay-street-prahran-vic-3181-2017796777,
8,Perth,St,Prahran,3181,Vic,-37.8503375,144.9875598,Townhouse,3,2,2,,AUSP,RT Edgar Toorak,2017781772,175,RT Edgar Toorak,https://www.domain.com.au/real-estate-agencies/rtedgartoorak-175,https://www.domain.com.au/53-8-perth-street-prahran-vic-3181-2017781772,53
155,Cramer,St,Preston,3072,Vic,-37.7388383,144.9854727,House,4,2,3,,AUSP,BP Inner North,2017797141,32225,Barry Plant Inner North,https://www.domain.com.au/real-estate-agencies/barryplantinnernorth-32225,https://www.domain.com.au/155-cramer-street-preston-vic-3072-2017797141,
2B,Edwin,St,Preston,3072,Vic,-37.7531916,145.0182278,House,3,2,2,1170000,AUHB,Woodards Preston,2017798015,17224,Woodards Preston,https://www.domain.com.au/real-estate-agencies/woodardspreston-17224,https://www.domain.com.au/2b-edwin-street-preston-vic-3072-2017798015,
43,Eton,St,Preston,3072,Vic,-37.7447574,145.0216014,House,3,2,2,851000,AUHB,Love & Co,2017790132,7124,  Love & Co,https://www.domain.com.au/real-estate-agencies/loveco-7124,https://www.domain.com.au/2-43-eton-street-preston-vic-3072-2017790132,2
65,Jensen,Rd,Preston,3072,Vic,-37.7379773,145.0232648,Townhouse,2,1,1,,AUPN,Biggin & Scott Inner North,2017678071,23934,Biggin & Scott Inner North,https://www.domain.com.au/real-estate-agencies/bigginscottinnernorth-23934,https://www.domain.com.au/4-65-jensen-road-preston-vic-3072-2017678071,4
19,Murphy,St,Preston,3072,Vic,-37.7305787,144.9849025,House,3,1,2,875000,AUSD,RW Preston,2017794934,28013,Ray White Preston,https://www.domain.com.au/real-estate-agencies/raywhitepreston-28013,https://www.domain.com.au/19-murphy-street-preston-vic-3072-2017794934,
32,Roseberry,Av,Preston,3072,Vic,-37.7391159,145.0082837,House,3,1,2,1230000,AUSP,Nelson Alexander Preston,2017787937,4724,Nelson Alexander Preston,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpreston-4724,https://www.domain.com.au/32-roseberry-avenue-preston-vic-3072-2017787937,
32,Sheila,St,Preston,3072,Vic,-37.7371494,145.0252453,House,3,2,4,958000,AUHB,Holland Price Real Estate,2017782388,27784,_Holland Price Real Estate,https://www.domain.com.au/real-estate-agencies/hollandpricerealestate-27784,https://www.domain.com.au/property-profile/32-sheila-street-preston-vic-3072,
4,Union,St,Preston,3072,Vic,-37.7286773,144.9907478,House,3,1,2,1350000,AUSD,Nelson Alexander Preston,2017799925,4724,Nelson Alexander Preston,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpreston-4724,https://www.domain.com.au/4-union-street-preston-vic-3072-2017799925,
22,Broadhurst,Av,Reservoir,3073,Vic,-37.708268,145.0061314,House,4,2,5,1318000,AUSD,H & L Frederick Property,2017788392,21304,H & L Frederick Property,https://www.domain.com.au/real-estate-agencies/mitcham/hlfredrickproperty,https://www.domain.com.au/22-broadhurst-avenue-reservoir-vic-3073-2017788392,
31,Chenies,St,Reservoir,3073,Vic,-37.7096269,145.0291105,House,2,1,2,,AUWD,Jellis Craig Brunswick,2017731340,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/31-chenies-street-reservoir-vic-3073-2017731340,
1,Finton,Gr,Reservoir,3073,Vic,-37.6961917,145.0156017,House,4,2,2,,AUVB,RW Preston,2017795076,28013,Ray White Preston,https://www.domain.com.au/real-estate-agencies/raywhitepreston-28013,https://www.domain.com.au/1-finton-grove-reservoir-vic-3073-2017795076,
18-20,Fordham,Rd,Reservoir,3073,Vic,-37.7143221,145.0203373,Townhouse,2,1,1,600000,AUHB,RW Reservoir,2017794678,15989,Ray White Reservoir,https://www.domain.com.au/real-estate-agencies/rwreservoir,https://www.domain.com.au/6-18-20-fordham-road-reservoir-vic-3073-2017794678,6
3,Halsey,St,Reservoir,3073,Vic,-37.7026694,144.9876674,House,4,1,4,,AUSP,Barry Plant Reservoir,2017800511,15050,Barry Plant Reservoir,https://www.domain.com.au/real-estate-agencies/barryplantreservoir-15050,https://www.domain.com.au/3-halsey-street-reservoir-vic-3073-2017800511,
125,Henty,St,Reservoir,3073,Vic,-37.718752,144.992437,Unit,2,1,1,500000,AUSP,Ray White Bundoora,2017730142,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/3-125-henty-street-reservoir-vic-3073-2017730142,3
8,Henty,St,Reservoir,3073,Vic,-37.7189325,145.0009232,House,3,1,2,,AUSD,Nelson Alexander Reservoir,2017782795,30296,Nelson Alexander Reservoir,https://www.domain.com.au/real-estate-agencies/nelsonalexanderreservoir-30296,https://www.domain.com.au/8-henty-street-reservoir-vic-3073-2017782795,
8,Kerang,Av,Reservoir,3073,Vic,-37.7203986,145.0266231,House,3,1,2,780000,AUHB,Barry Plant Reservoir,2017788042,15050,Barry Plant Reservoir,https://www.domain.com.au/real-estate-agencies/barryplantreservoir-15050,https://www.domain.com.au/8-kerang-avenue-reservoir-vic-3073-2017788042,
1,Mattea,Ct,Reservoir,3073,Vic,-37.7322957,145.035466,Unit,1,1,1,385000,AUSD,HAR Rata & Co,2017786691,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/3-1-mattea-court-reservoir-vic-3073-2017786691,3
16,Merrilands,Rd,Reservoir,3073,Vic,-37.6954647,145.0086496,House,3,1,4,790000,AUHB,Barry Plant Reservoir,2017775060,15050,Barry Plant Reservoir,https://www.domain.com.au/real-estate-agencies/barryplantreservoir-15050,https://www.domain.com.au/16-merrilands-road-reservoir-vic-3073-2017775060,
58,Purinuan,Rd,Reservoir,3073,Vic,-37.7087843,145.0270122,Unit,2,1,1,690000,AUHB,James & Co Real Estate,2017788158,35435,James & Co Real Estate,https://www.domain.com.au/real-estate-agencies/jamescorealestate-35435,https://www.domain.com.au/1-58-purinuan-road-reservoir-vic-3073-2017788158,1
53,Queen,St,Reservoir,3073,Vic,-37.7276737,145.0083233,Unit,2,1,1,590000,AUHB,S&L Reservoir,2017792691,4157,Stockdale & Leggo Reservoir,https://www.domain.com.au/real-estate-agencies/stockdaleleggoreservoir-4157,https://www.domain.com.au/5-53-queen-street-reservoir-vic-3073-2017792691,5
8,Sharpe,St,Reservoir,3073,Vic,-37.7252031,145.0028171,House,3,1,1,1210000,AUSP,hockingstuart Preston,2017787849,2630,hockingstuart Preston,https://www.domain.com.au/real-estate-agencies/hockingstuartpreston-2630,https://www.domain.com.au/8-sharpe-street-reservoir-vic-3073-2017787849,
64,Bendigo,St,Richmond,3121,Vic,-37.825594,145.0115983,House,4,2,2,,AUPI,B&S Richmond,2017800938,3355,Biggin & Scott Richmond,https://www.domain.com.au/real-estate-agencies/bigginscottrichmond-3355,https://www.domain.com.au/64-bendigo-street-richmond-vic-3121-2017800938,
32,Bosisto,St,Richmond,3121,Vic,-37.8180925,144.996716,Unit,2,1,1,550000,AUHB,Belle Property Armadale,2017780797,3703,Belle Property Armadale,https://www.domain.com.au/real-estate-agencies/bellepropertyarmadale-3703,https://www.domain.com.au/401-32-bosisto-street-richmond-vic-3121-2017780797,401
360,Burnley,St,Richmond,3121,Vic,-37.8252266,145.007132,Unit,2,2,1,,AUHB,Jellis Craig Richmond & Surrounds,2017803049,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/404-360-burnley-street-richmond-vic-3121-2017803049,404
Oct-14,Carroll,St,Richmond,3121,Vic,-37.8227949,144.9942555,Unit,8,8,6,2500000,AUVB,Jellis Craig Richmond & Surrounds,2017800204,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/1-8-10-14-carroll-street-richmond-vic-3121-2017800204,1-Aug
54,Edinburgh,St,Richmond,3121,Vic,-37.825063,145.005507,House,4,2,2,1952000,AUSD,Jellis Craig Richmond & Surrounds,2017793821,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/54-edinburgh-street-richmond-vic-3121-2017793821,
132,Highett,St,Richmond,3121,Vic,-37.8158128,144.9976091,House,4,2,1,,AUWD,Jellis Craig Richmond & Surrounds,2017793284,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/132-highett-street-richmond-vic-3121-2017793284,
318,Highett,St,Richmond,3121,Vic,-37.816738,145.005084,House,2,1,0,1318000,AUSD,Belle Property Richmond,2017783160,3719,Belle Property Richmond,https://www.domain.com.au/real-estate-agencies/bellepropertyrichmond-3719,https://www.domain.com.au/318-highett-street-richmond-vic-3121-2017783160,
19-21,Judd,St,Richmond,3121,Vic,-37.8174373,144.9955647,Unit,3,2,2,,AUWD,Jellis Craig Richmond & Surrounds,2017793329,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/303-19-judd-street-richmond-vic-3121-2017793329,303
56,Kent,St,Richmond,3121,Vic,-37.8149631,145.0026896,House,3,2,2,,AUHB,B&S Richmond,2017783930,3355,Biggin & Scott Richmond,https://www.domain.com.au/real-estate-agencies/bigginscottrichmond-3355,https://www.domain.com.au/56-kent-street-richmond-vic-3121-2017783930,
51,Laity,St,Richmond,3121,Vic,-37.8133057,145.0028154,House,3,2,0,,AUSP,Jellis Craig Richmond & Surrounds,2017803897,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/51-laity-street-richmond-vic-3121-2017803897,
227,Lennox,St,Richmond,3121,Vic,-37.820764,144.994342,House,2,1,1,1620000,AUHB,Marshall White Stonnington,2017784942,4450,Marshall White Stonnington,https://www.domain.com.au/real-estate-agencies/marshallwhitestonnington-4450,https://www.domain.com.au/227-lennox-street-richmond-vic-3121-2017784942,
11,Leslie,St,Richmond,3121,Vic,-37.8122705,145.0075089,Unit,2,2,1,565000,AUHB,Jellis Craig Richmond & Surrounds,2017797726,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/102-11-leslie-street-richmond-vic-3121-2017797726,102
27,Murphy,St,Richmond,3121,Vic,-37.8175097,145.0069945,House,2,1,1,1090000,AUSD,B&S Richmond,2017800612,3355,Biggin & Scott Richmond,https://www.domain.com.au/real-estate-agencies/bigginscottrichmond-3355,https://www.domain.com.au/27-murphy-street-richmond-vic-3121-2017800612,
69,Palmer,St,Richmond,3121,Vic,-37.8186699,145.0079178,Unit,2,2,2,673000,AUSD,Jellis Craig Richmond & Surrounds,2017793265,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/28-69-palmer-street-richmond-vic-3121-2017793265,28
49,Wellington,St,Richmond,3121,Vic,-37.8264299,144.9898053,House,2,2,2,,AUSP,Jellis Craig Richmond & Surrounds,2017795925,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/49-wellington-street-richmond-vic-3121-2017795925,
338,Canterbury,Rd,Ringwood,3134,Vic,-37.8326463,145.2260697,Unit,3,2,2,900000,AUSP,Philip Webb Ringwood,2017790722,4877,Philip Webb Real Estate Ringwood,https://www.domain.com.au/real-estate-agencies/philipwebbringwood,https://www.domain.com.au/2-338-canterbury-road-ringwood-vic-3134-2017790722,2
62,Mullum Mullum,Rd,Ringwood,3134,Vic,-37.8025018,145.2378757,House,5,5,8,1700000,AUVB,Ross Hunt Real Estate,2017779129,3459,Ross Hunt Real Estate,https://www.domain.com.au/real-estate-agencies/rosshuntrealestate-3459,https://www.domain.com.au/62-mullum-mullum-road-ringwood-vic-3134-2017779129,
111,New,St,Ringwood,3134,Vic,-37.8253628,145.2207638,House,3,1,1,,AUPI,OBrien Real Estate - Blackburn,2017783128,7625,OBrien Real Estate - Blackburn,https://www.domain.com.au/real-estate-agencies/obrienrealestateblackburn-7625,https://www.domain.com.au/111-new-street-ringwood-vic-3134-2017783128,
14-16,New,St,Ringwood,3134,Vic,-37.8125478,145.2198003,Unit,2,1,1,607500,AUHB,Philip Webb Ringwood,2017790567,4877,Philip Webb Real Estate Ringwood,https://www.domain.com.au/real-estate-agencies/philipwebbringwood,https://www.domain.com.au/4-14-16-new-street-ringwood-vic-3134-2017790567,4
18,Freeman,St,Ringwood East,3135,Vic,-37.8102755,145.2499749,Unit,2,1,2,582500,AUSD,OBrien Real Estate - Blackburn,2017783127,7625,OBrien Real Estate - Blackburn,https://www.domain.com.au/real-estate-agencies/obrienrealestateblackburn-7625,https://www.domain.com.au/2-18-freeman-street-ringwood-east-vic-3135-2017783127,2
12,Federal,Rd,Ringwood East,3135,Vic,-37.8119052,145.2448804,Townhouse,4,3,2,1070000,PTSD,Philip Webb Ringwood,2017670832,4877,Philip Webb Real Estate Ringwood,https://www.domain.com.au/real-estate-agencies/philipwebbringwood,https://www.domain.com.au/property-profile/1-12-federal-road-ringwood-east-vic-3135,1
6,Monterey,Pl,Ringwood North,3134,Vic,-37.78970941,145.240796,House,3,1,2,960000,AUSD,Fletchers Maroondah,2017798447,23129,Fletchers Maroondah,https://www.domain.com.au/real-estate-agencies/fletchersmaroondah-23129,https://www.domain.com.au/6-monterey-place-ringwood-north-vic-3134-2017798447,
66,Coorie,Cr,Rosanna,3084,Vic,-37.741587,145.074164,Townhouse,2,1,1,780000,AUVB,Miles Real Estate Ivanhoe,2017790376,6011,Miles Real Estate Ivanhoe,https://www.domain.com.au/real-estate-agencies/milesrealestateivanhoe-6011,https://www.domain.com.au/5-66-coorie-crescent-rosanna-vic-3084-2017790376,5
165,Mountain View,Pde,Rosanna,3084,Vic,-37.733575,145.0612462,Townhouse,3,2,2,1420000,AUSP,Nelson Alexander Ivanhoe,2017795557,15501,Nelson Alexander Ivanhoe,https://www.domain.com.au/real-estate-agencies/nelsonalexanderivanhoe-15501,https://www.domain.com.au/3-165-mountain-view-parade-rosanna-vic-3084-2017795557,3
791,Point Nepean,Rd,Rosebud,3939,Vic,-38.353504,144.915348,Unit,2,1,1,660000,AUSD,Belle Property Dromana,2017791671,32621,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,https://www.domain.com.au/5-791-point-nepean-road-rosebud-vic-3939-2017791671,5
120,Bridgewater,Wy,Rowville,3178,Vic,-37.9223756,145.2432495,House,4,2,3,,AUSD,Ray White Carnegie,2017797092,5958,Ray White Carnegie,https://www.domain.com.au/real-estate-agencies/raywhitecarnegie-5958,https://www.domain.com.au/120-bridgewater-way-rowville-vic-3178-2017797092,
12,Woodside,Dr,Rowville,3178,Vic,-37.9223533,145.2625677,House,4,2,2,1121000,AUSD,RW Oakleigh,2017795331,12122,Ray White Oakleigh,https://www.domain.com.au/real-estate-agencies/raywhiteoakleigh-12122,https://www.domain.com.au/12-woodside-drive-rowville-vic-3178-2017795331,
15,Codrington,St,Sandringham,3191,Vic,-37.9512997,145.0166657,Unit,2,1,1,,AUSP,Buxton Hampton East,2017781731,3938,Buxton Hampton East,https://www.domain.com.au/real-estate-agencies/buxtonhamptoneast-3938,https://www.domain.com.au/8-15-codrington-street-sandringham-vic-3191-2017781731,8
24,Regent,Ct,Sandringham,3191,Vic,-37.9588763,145.0269244,House,4,2,2,,AUPN,Marshall White Balwyn,2017777564,18945,Marshall White Bayside,https://www.domain.com.au/real-estate-agencies/marshallwhitebayside-18945,https://www.domain.com.au/24-regent-court-sandringham-vic-3191-2017777564,
2,Sandringham,Rd,Sandringham,3191,Vic,-37.9509337,145.0052214,Unit,2,1,1,,AUSP,Hodges Sandringham,2017796140,3917,Hodges Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/hodgesrealestatesandringham-3917,https://www.domain.com.au/3-2-sandringham-road-sandringham-vic-3191-2017796140,3
54-56,Sims,St,Sandringham,3191,Vic,-37.9538488,145.0118277,House,0,0,0,,AUSP,Hodges Sandringham,2017800213,3917,Hodges Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/hodgesrealestatesandringham-3917,https://www.domain.com.au/54-sims-street-sandringham-vic-3191-2017800213,
14,James,St,Seddon,3011,Vic,-37.8054895,144.8887453,House,3,1,1,,AUVB,Village Real Estate - Seddon,2017795998,20880,Village Real Estate Seddon,https://www.domain.com.au/real-estate-agencies/villagerealestateseddon-20880,https://www.domain.com.au/14-james-street-seddon-vic-3011-2017795998,
67,Walter,St,Seddon,3011,Vic,-37.8048229,144.8932157,House,3,1,0,,AUSP,Jas Stephens Real Estate Yarraville,2017790600,22,Jas Stephens Real Estate Yarraville,https://www.domain.com.au/real-estate-agencies/jasstephensrealestateyarraville-22,https://www.domain.com.au/67-walter-street-seddon-vic-3011-2017790600,
78,Aloha,St,South Kingsville,3015,Vic,-37.8312919,144.8740078,House,3,2,2,,AUPI,Ray White Altona,2016540338,4586,Ray White Altona,https://www.domain.com.au/real-estate-agencies/raywhitealtona-4586,https://www.domain.com.au/78-aloha-street-south-kingsville-vic-3015-2016540338,
443,Clarendon,St,South Melbourne,3205,Vic,-37.838063,144.96317,House,3,1,1,,AUSN,Belle Property Brighton,2017796991,30194,Belle Property Brighton,https://www.domain.com.au/real-estate-agencies/bellepropertybrighton-30194,https://www.domain.com.au/443-clarendon-street-south-melbourne-vic-3205-2017796991,
303,Park,St,South Melbourne,3205,Vic,-37.837041,144.956063,House,2,1,0,,AUSN,Belle Property South Melbourne,2017772666,33232,Belle Property South Melbourne,https://www.domain.com.au/real-estate-agencies/bellepropertysouthmelbourne-33232,https://www.domain.com.au/303-park-street-south-melbourne-vic-3205-2017772666,
5,Briar,Ct,South Morang,3752,Vic,-37.6522957,145.090272,Unit,2,1,1,,AUPN,Ray White Epping,2017796352,12728,Ray White Epping,https://www.domain.com.au/real-estate-agencies/rwepping,https://www.domain.com.au/1-5-briar-court-south-morang-vic-3752-2017796352,1
14,Featherpark,Tce,South Morang,3752,Vic,-37.6364537,145.0923072,House,3,2,2,705000,AUSD,RW South Morang,2017779701,12623,Ray White South Morang,https://www.domain.com.au/real-estate-agencies/raywhitesouthmorang-12623,https://www.domain.com.au/14-featherpark-terrace-south-morang-vic-3752-2017779701,
9,Freshwater,Wy,South Morang,3752,Vic,-37.6312218,145.0845086,House,4,2,2,,AUPI,Barry Plant Bundoora,2017798398,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/9-freshwater-way-south-morang-vic-3752-2017798398,
11,Galette,Pl,South Morang,3752,Vic,-37.6354554,145.0718858,House,5,3,2,,AUPI,Barry Plant Bundoora,2017654065,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/11-galette-place-south-morang-vic-3752-2017654065,
2,Princetown,Dr,South Morang,3752,Vic,-37.6460844,145.0965945,House,4,2,2,792500,AUSD,Barry Plant Bundoora,2017815681,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/2-princetown-drive-south-morang-vic-3752-2017815681,
